Date,Demographic Group,People with at least one dose,People who are fully vaccinated,Percent of group with at least one dose,Percent of group fully vaccinated,Census
2021-04-14,Race_eth_NHBlack,5819017,3604631,15.5,9.6,37653641
2021-04-13,Race_eth_NHBlack,5721320,3501496,15.2,9.3,37653641
2021-04-12,Race_eth_NHBlack,5611990,3412857,14.9,9.1,37653641
2021-04-11,Race_eth_NHBlack,5534696,3334484,14.7,8.9,37653641
2021-04-10,Race_eth_NHBlack,5434250,3235895,14.4,8.6,37653641
2021-04-09,Race_eth_NHBlack,5321586,3122770,14.1,8.3,37653641
2021-04-08,Race_eth_NHBlack,5193166,3011070,13.8,8,37653641
2021-04-07,Race_eth_NHBlack,5071327,2897156,13.5,7.7,37653641
2021-04-06,Race_eth_NHBlack,4965153,2797212,13.2,7.4,37653641
2021-04-05,Race_eth_NHBlack,4779750,2635599,12.7,7,37653641
2021-04-04,Race_eth_NHBlack,4778201,2632290,12.7,7,37653641
2021-04-03,Race_eth_NHBlack,4773853,2624850,12.7,7,37653641
2021-04-02,Race_eth_NHBlack,4653927,2525792,12.4,6.7,37653641
2021-04-01,Race_eth_NHBlack,4524642,2425166,12,6.4,37653641
2021-03-31,Race_eth_NHBlack,4420255,2338400,11.7,6.2,37653641
2021-03-30,Race_eth_NHBlack,4321990,2263688,11.5,6,37653641
2021-03-29,Race_eth_NHBlack,4274365,2224919,11.4,5.9,37653641
2021-03-28,Race_eth_NHBlack,4193329,2161664,11.1,5.7,37653641
2021-03-27,Race_eth_NHBlack,4087179,2084468,10.9,5.5,37653641
2021-03-26,Race_eth_NHBlack,3964975,2003155,10.5,5.3,37653641
2021-03-25,Race_eth_NHBlack,3853486,1934851,10.2,5.1,37653641
2021-03-24,Race_eth_NHBlack,3752530,1872989,10,5,37653641
2021-03-23,Race_eth_NHBlack,3652815,1820967,9.7,4.8,37653641
2021-03-22,Race_eth_NHBlack,3604860,1797080,9.6,4.8,37653641
2021-03-21,Race_eth_NHBlack,3528747,1757288,9.4,4.7,37653641
2021-03-20,Race_eth_NHBlack,3407189,1698186,9,4.5,37653641
2021-03-19,Race_eth_NHBlack,3284346,1637079,8.7,4.3,37653641
2021-03-18,Race_eth_NHBlack,3192097,1590455,8.5,4.2,37653641
2021-03-17,Race_eth_NHBlack,3089238,1539866,8.2,4.1,37653641
2021-03-16,Race_eth_NHBlack,3012625,1499105,8,4,37653641
2021-03-15,Race_eth_NHBlack,2963116,1473779,7.9,3.9,37653641
2021-03-14,Race_eth_NHBlack,2894438,1430828,7.7,3.8,37653641
2021-03-13,Race_eth_NHBlack,2786387,1375135,7.4,3.7,37653641
2021-03-12,Race_eth_NHBlack,2647711,1307064,7,3.5,37653641
2021-03-11,Race_eth_NHBlack,2545159,1247191,6.8,3.3,37653641
2021-03-10,Race_eth_NHBlack,2449335,1197187,6.5,3.2,37653641
2021-03-09,Race_eth_NHBlack,2379025,1158193,6.3,3.1,37653641
2021-03-08,Race_eth_NHBlack,2333392,1136608,6.2,3,37653641
2021-03-07,Race_eth_NHBlack,2267725,1100243,6,2.9,37653641
2021-03-06,Race_eth_NHBlack,2187677,1050853,5.8,2.8,37653641
2021-03-05,Race_eth_NHBlack,2105091,1001867,5.6,2.7,37653641
2021-03-04,Race_eth_NHBlack,2036858,962650,5.4,2.6,37653641
2021-03-03,Race_eth_NHBlack,1971661,921629,5.2,2.4,37653641
2021-03-02,Race_eth_NHBlack,1912215,887181,5.1,2.4,37653641
2021-03-01,Race_eth_NHBlack,1881854,873625,5,2.3,37653641
2021-02-28,Race_eth_NHBlack,1833786,846075,4.9,2.2,37653641
2021-02-27,Race_eth_NHBlack,1766510,800087,4.7,2.1,37653641
2021-02-26,Race_eth_NHBlack,1699796,749816,4.5,2,37653641
2021-02-25,Race_eth_NHBlack,1645081,707852,4.4,1.9,37653641
2021-02-24,Race_eth_NHBlack,1604132,675076,4.3,1.8,37653641
2021-02-23,Race_eth_NHBlack,1568595,644406,4.2,1.7,37653641
2021-02-22,Race_eth_NHBlack,1553234,629952,4.1,1.7,37653641
2021-02-21,Race_eth_NHBlack,1528203,607822,4.1,1.6,37653641
2021-02-20,Race_eth_NHBlack,1491567,571003,4,1.5,37653641
2021-02-19,Race_eth_NHBlack,1457171,540674,3.9,1.4,37653641
2021-02-18,Race_eth_NHBlack,1416627,509748,3.8,1.4,37653641
2021-02-17,Race_eth_NHBlack,1382574,480125,3.7,1.3,37653641
2021-02-16,Race_eth_NHBlack,1356132,466184,3.6,1.2,37653641
2021-02-15,Race_eth_NHBlack,1338907,455099,3.6,1.2,37653641
2021-02-14,Race_eth_NHBlack,1303422,437919,3.5,1.2,37653641
2021-02-13,Race_eth_NHBlack,1241165,397493,3.3,1.1,37653641
2021-02-12,Race_eth_NHBlack,1185956,361583,3.1,1,37653641
2021-02-11,Race_eth_NHBlack,1136685,329959,3,0.9,37653641
2021-02-10,Race_eth_NHBlack,1096316,303729,2.9,0.8,37653641
2021-02-09,Race_eth_NHBlack,1055795,282210,2.8,0.7,37653641
2021-02-08,Race_eth_NHBlack,1036679,274880,2.8,0.7,37653641
2021-02-07,Race_eth_NHBlack,1000517,263398,2.7,0.7,37653641
2021-02-06,Race_eth_NHBlack,946535,234539,2.5,0.6,37653641
2021-02-05,Race_eth_NHBlack,891902,207665,2.4,0.6,37653641
2021-02-04,Race_eth_NHBlack,849553,187716,2.3,0.5,37653641
2021-02-03,Race_eth_NHBlack,818770,171560,2.2,0.5,37653641
2021-02-02,Race_eth_NHBlack,790950,161581,2.1,0.4,37653641
2021-02-01,Race_eth_NHBlack,778337,157953,2.1,0.4,37653641
2021-01-31,Race_eth_NHBlack,751573,150952,2,0.4,37653641
2021-01-30,Race_eth_NHBlack,705842,138114,1.9,0.4,37653641
2021-01-29,Race_eth_NHBlack,662493,124194,1.8,0.3,37653641
2021-01-28,Race_eth_NHBlack,627465,110607,1.7,0.3,37653641
2021-01-27,Race_eth_NHBlack,582677,94994,1.5,0.3,37653641
2021-01-26,Race_eth_NHBlack,555445,85990,1.5,0.2,37653641
2021-01-25,Race_eth_NHBlack,534843,82711,1.4,0.2,37653641
2021-01-24,Race_eth_NHBlack,510096,79253,1.4,0.2,37653641
2021-01-23,Race_eth_NHBlack,470744,73681,1.3,0.2,37653641
2021-01-22,Race_eth_NHBlack,441327,67088,1.2,0.2,37653641
2021-01-21,Race_eth_NHBlack,405799,57406,1.1,0.2,37653641
2021-01-20,Race_eth_NHBlack,378487,50164,1,0.1,37653641
2021-01-19,Race_eth_NHBlack,358971,46463,1,0.1,37653641
2021-01-18,Race_eth_NHBlack,350858,45042,0.9,0.1,37653641
2021-01-17,Race_eth_NHBlack,334185,43195,0.9,0.1,37653641
2021-01-16,Race_eth_NHBlack,302490,39385,0.8,0.1,37653641
2021-01-15,Race_eth_NHBlack,272717,35141,0.7,0.1,37653641
2021-01-14,Race_eth_NHBlack,248828,28771,0.7,0.1,37653641
2021-01-13,Race_eth_NHBlack,227175,22170,0.6,0.1,37653641
2021-01-12,Race_eth_NHBlack,208054,16173,0.6,0,37653641
2021-01-11,Race_eth_NHBlack,200696,14404,0.5,0,37653641
2021-01-10,Race_eth_NHBlack,188974,12054,0.5,0,37653641
2021-01-09,Race_eth_NHBlack,172129,7662,0.5,0,37653641
2021-01-08,Race_eth_NHBlack,152558,4234,0.4,0,37653641
2021-01-07,Race_eth_NHBlack,133607,1984,0.4,0,37653641
2021-01-06,Race_eth_NHBlack,115941,680,0.3,0,37653641
2021-01-05,Race_eth_NHBlack,104375,336,0.3,0,37653641
2021-01-04,Race_eth_NHBlack,100541,313,0.3,0,37653641
2021-01-03,Race_eth_NHBlack,95585,301,0.3,0,37653641
2021-01-02,Race_eth_NHBlack,91662,288,0.2,0,37653641
2021-01-01,Race_eth_NHBlack,81054,263,0.2,0,37653641
2020-12-31,Race_eth_NHBlack,65744,225,0.2,0,37653641
2020-12-30,Race_eth_NHBlack,53897,196,0.1,0,37653641
2020-12-29,Race_eth_NHBlack,44757,135,0.1,0,37653641
2020-12-28,Race_eth_NHBlack,41921,125,0.1,0,37653641
2020-12-27,Race_eth_NHBlack,39672,121,0.1,0,37653641
2020-12-26,Race_eth_NHBlack,38194,118,0.1,0,37653641
2020-12-25,Race_eth_NHBlack,34035,97,0.1,0,37653641
2020-12-24,Race_eth_NHBlack,25535,80,0.1,0,37653641
2020-12-23,Race_eth_NHBlack,17430,54,0,0,37653641
2020-12-22,Race_eth_NHBlack,12137,45,0,0,37653641
2020-12-21,Race_eth_NHBlack,9709,34,0,0,37653641
2020-12-20,Race_eth_NHBlack,7307,20,0,0,37653641
2020-12-19,Race_eth_NHBlack,3394,11,0,0,37653641
2020-12-18,Race_eth_NHBlack,1395,3,0,0,37653641
2020-12-17,Race_eth_NHBlack,289,0,0,0,37653641
2020-12-16,Race_eth_NHBlack,40,0,0,0,37653641
2021-05-17,Race_eth_NHAsian,5232985,4142737,29.8,23.6,17542907
2021-05-16,Race_eth_NHAsian,5187580,4073009,29.6,23.2,17542907
2021-05-15,Race_eth_NHAsian,5143862,3987241,29.3,22.7,17542907
2021-05-14,Race_eth_NHAsian,5098680,3886082,29.1,22.2,17542907
2021-05-13,Race_eth_NHAsian,5070355,3805978,28.9,21.7,17542907
2021-05-12,Race_eth_NHAsian,5039911,3714098,28.7,21.2,17542907
2021-05-11,Race_eth_NHAsian,5012357,3641208,28.6,20.8,17542907
2021-05-10,Race_eth_NHAsian,4976436,3560810,28.4,20.3,17542907
2021-05-09,Race_eth_NHAsian,4935263,3446916,28.1,19.6,17542907
2021-05-08,Race_eth_NHAsian,4891902,3324536,27.9,19,17542907
2021-05-07,Race_eth_NHAsian,4849066,3209304,27.6,18.3,17542907
2021-05-06,Race_eth_NHAsian,4782467,3106143,27.3,17.7,17542907
2021-05-05,Race_eth_NHAsian,4751400,3042982,27.1,17.3,17542907
2021-05-04,Race_eth_NHAsian,4722238,2989406,26.9,17,17542907
2021-05-03,Race_eth_NHAsian,4705376,2953765,26.8,16.8,17542907
2021-05-02,Race_eth_NHAsian,4682218,2912944,26.7,16.6,17542907
2021-05-01,Race_eth_NHAsian,4647558,2857289,26.5,16.3,17542907
2021-04-30,Race_eth_NHAsian,4597792,2783845,26.2,15.9,17542907
2021-04-29,Race_eth_NHAsian,4551611,2712620,25.9,15.5,17542907
2021-04-28,Race_eth_NHAsian,4499031,2643829,25.6,15.1,17542907
2021-04-27,Race_eth_NHAsian,4451975,2587799,25.4,14.8,17542907
2021-04-26,Race_eth_NHAsian,4411135,2545337,25.1,14.5,17542907
2021-04-25,Race_eth_NHAsian,4352198,2486828,24.8,14.2,17542907
2021-04-24,Race_eth_NHAsian,4297510,2425127,24.5,13.8,17542907
2021-04-23,Race_eth_NHAsian,4239435,2359770,24.2,13.5,17542907
2021-04-22,Race_eth_NHAsian,4177376,2296150,23.8,13.1,17542907
2021-04-21,Race_eth_NHAsian,4115662,2237523,23.5,12.8,17542907
2021-04-20,Race_eth_NHAsian,4060231,2188724,23.1,12.5,17542907
2021-04-19,Race_eth_NHAsian,3976281,2146028,22.7,12.2,17542907
2021-04-18,Race_eth_NHAsian,3923410,2102226,22.4,12,17542907
2021-04-17,Race_eth_NHAsian,3847273,2041020,21.9,11.6,17542907
2021-04-16,Race_eth_NHAsian,3776424,1983980,21.5,11.3,17542907
2021-04-15,Race_eth_NHAsian,3708788,1933286,21.1,11,17542907
2021-04-14,Race_eth_NHAsian,3635832,1881979,20.7,10.7,17542907
2021-04-13,Race_eth_NHAsian,3563603,1832914,20.3,10.4,17542907
2021-04-12,Race_eth_NHAsian,3483916,1782189,19.9,10.2,17542907
2021-04-11,Race_eth_NHAsian,3402420,1724089,19.4,9.8,17542907
2021-04-10,Race_eth_NHAsian,3325286,1669912,19,9.5,17542907
2021-04-09,Race_eth_NHAsian,3244198,1614330,18.5,9.2,17542907
2021-04-08,Race_eth_NHAsian,3155150,1561954,18,8.9,17542907
2021-04-07,Race_eth_NHAsian,3070918,1510222,17.5,8.6,17542907
2021-04-06,Race_eth_NHAsian,2999075,1465606,17.1,8.4,17542907
2021-04-05,Race_eth_NHAsian,2828896,1362817,16.1,7.8,17542907
2021-04-04,Race_eth_NHAsian,2828696,1362373,16.1,7.8,17542907
2021-04-03,Race_eth_NHAsian,2828110,1361583,16.1,7.8,17542907
2021-04-02,Race_eth_NHAsian,2740468,1310027,15.6,7.5,17542907
2021-04-01,Race_eth_NHAsian,2661071,1265691,15.2,7.2,17542907
2021-03-31,Race_eth_NHAsian,2599467,1233012,14.8,7,17542907
2021-03-30,Race_eth_NHAsian,2542457,1199923,14.5,6.8,17542907
2021-03-29,Race_eth_NHAsian,2501111,1172432,14.3,6.7,17542907
2021-03-28,Race_eth_NHAsian,2443427,1141524,13.9,6.5,17542907
2021-03-27,Race_eth_NHAsian,2387060,1109030,13.6,6.3,17542907
2021-03-26,Race_eth_NHAsian,2323948,1079646,13.2,6.2,17542907
2021-03-25,Race_eth_NHAsian,2260340,1053381,12.9,6,17542907
2021-03-24,Race_eth_NHAsian,2207927,1030928,12.6,5.9,17542907
2021-03-23,Race_eth_NHAsian,2156098,1011534,12.3,5.8,17542907
2021-03-22,Race_eth_NHAsian,2123760,997079,12.1,5.7,17542907
2021-03-21,Race_eth_NHAsian,2080746,979611,11.9,5.6,17542907
2021-03-20,Race_eth_NHAsian,2023742,957767,11.5,5.5,17542907
2021-03-19,Race_eth_NHAsian,1969571,936084,11.2,5.3,17542907
2021-03-18,Race_eth_NHAsian,1924242,919087,11,5.2,17542907
2021-03-17,Race_eth_NHAsian,1876493,900000,10.7,5.1,17542907
2021-03-16,Race_eth_NHAsian,1839042,884180,10.5,5,17542907
2021-03-15,Race_eth_NHAsian,1805156,868667,10.3,5,17542907
2021-03-14,Race_eth_NHAsian,1767805,851969,10.1,4.9,17542907
2021-03-13,Race_eth_NHAsian,1724772,833489,9.8,4.8,17542907
2021-03-12,Race_eth_NHAsian,1673398,809721,9.5,4.6,17542907
2021-03-11,Race_eth_NHAsian,1629839,788543,9.3,4.5,17542907
2021-03-10,Race_eth_NHAsian,1588409,768949,9.1,4.4,17542907
2021-03-09,Race_eth_NHAsian,1556323,753907,8.9,4.3,17542907
2021-03-08,Race_eth_NHAsian,1529567,741087,8.7,4.2,17542907
2021-03-07,Race_eth_NHAsian,1499045,723729,8.5,4.1,17542907
2021-03-06,Race_eth_NHAsian,1466565,706943,8.4,4,17542907
2021-03-05,Race_eth_NHAsian,1430499,688105,8.2,3.9,17542907
2021-03-04,Race_eth_NHAsian,1402392,673458,8,3.8,17542907
2021-03-03,Race_eth_NHAsian,1376085,659910,7.8,3.8,17542907
2021-03-02,Race_eth_NHAsian,1353008,647246,7.7,3.7,17542907
2021-03-01,Race_eth_NHAsian,1331292,636932,7.6,3.6,17542907
2021-02-28,Race_eth_NHAsian,1308880,622586,7.5,3.5,17542907
2021-02-27,Race_eth_NHAsian,1283429,603237,7.3,3.4,17542907
2021-02-26,Race_eth_NHAsian,1261777,585682,7.2,3.3,17542907
2021-02-25,Race_eth_NHAsian,1244168,568347,7.1,3.2,17542907
2021-02-24,Race_eth_NHAsian,1228846,554181,7,3.2,17542907
2021-02-23,Race_eth_NHAsian,1217964,542624,6.9,3.1,17542907
2021-02-22,Race_eth_NHAsian,1211008,533976,6.9,3,17542907
2021-02-21,Race_eth_NHAsian,1200918,521187,6.8,3,17542907
2021-02-20,Race_eth_NHAsian,1187761,504598,6.8,2.9,17542907
2021-02-19,Race_eth_NHAsian,1173175,487704,6.7,2.8,17542907
2021-02-18,Race_eth_NHAsian,1157226,472216,6.6,2.7,17542907
2021-02-17,Race_eth_NHAsian,1143028,459592,6.5,2.6,17542907
2021-02-16,Race_eth_NHAsian,1132361,451066,6.5,2.6,17542907
2021-02-15,Race_eth_NHAsian,1122761,443204,6.4,2.5,17542907
2021-02-14,Race_eth_NHAsian,1108680,433398,6.3,2.5,17542907
2021-02-13,Race_eth_NHAsian,1076245,404740,6.1,2.3,17542907
2021-02-12,Race_eth_NHAsian,1046027,378785,6,2.2,17542907
2021-02-11,Race_eth_NHAsian,1018498,353622,5.8,2,17542907
2021-02-10,Race_eth_NHAsian,992719,332506,5.7,1.9,17542907
2021-02-09,Race_eth_NHAsian,967446,316409,5.5,1.8,17542907
2021-02-08,Race_eth_NHAsian,951699,308815,5.4,1.8,17542907
2021-02-07,Race_eth_NHAsian,920936,296102,5.2,1.7,17542907
2021-02-06,Race_eth_NHAsian,882520,274622,5,1.6,17542907
2021-02-05,Race_eth_NHAsian,845586,253965,4.8,1.4,17542907
2021-02-04,Race_eth_NHAsian,816754,238368,4.7,1.4,17542907
2021-02-03,Race_eth_NHAsian,791804,226246,4.5,1.3,17542907
2021-02-02,Race_eth_NHAsian,769175,218283,4.4,1.2,17542907
2021-02-01,Race_eth_NHAsian,753992,213965,4.3,1.2,17542907
2021-01-31,Race_eth_NHAsian,728421,205647,4.2,1.2,17542907
2021-01-30,Race_eth_NHAsian,695978,193722,4,1.1,17542907
2021-01-29,Race_eth_NHAsian,663950,180424,3.8,1,17542907
2021-01-28,Race_eth_NHAsian,635566,167592,3.6,1,17542907
2021-01-27,Race_eth_NHAsian,605986,153593,3.5,0.9,17542907
2021-01-26,Race_eth_NHAsian,581108,142917,3.3,0.8,17542907
2021-01-25,Race_eth_NHAsian,564320,139494,3.2,0.8,17542907
2021-01-24,Race_eth_NHAsian,524813,129276,3,0.7,17542907
2021-01-23,Race_eth_NHAsian,479403,119935,2.7,0.7,17542907
2021-01-22,Race_eth_NHAsian,452099,112293,2.6,0.6,17542907
2021-01-21,Race_eth_NHAsian,421202,102077,2.4,0.6,17542907
2021-01-20,Race_eth_NHAsian,401371,93367,2.3,0.5,17542907
2021-01-19,Race_eth_NHAsian,384057,88705,2.2,0.5,17542907
2021-01-18,Race_eth_NHAsian,369720,85896,2.1,0.5,17542907
2021-01-17,Race_eth_NHAsian,348061,82607,2,0.5,17542907
2021-01-16,Race_eth_NHAsian,322662,76519,1.8,0.4,17542907
2021-01-15,Race_eth_NHAsian,297058,68834,1.7,0.4,17542907
2021-01-14,Race_eth_NHAsian,274409,58139,1.6,0.3,17542907
2021-01-13,Race_eth_NHAsian,257356,46203,1.5,0.3,17542907
2021-01-12,Race_eth_NHAsian,242724,35889,1.4,0.2,17542907
2021-01-11,Race_eth_NHAsian,234243,31425,1.3,0.2,17542907
2021-01-10,Race_eth_NHAsian,222523,24891,1.3,0.1,17542907
2021-01-09,Race_eth_NHAsian,207000,14117,1.2,0.1,17542907
2021-01-08,Race_eth_NHAsian,189359,6648,1.1,0,17542907
2021-01-07,Race_eth_NHAsian,174009,2773,1,0,17542907
2021-01-06,Race_eth_NHAsian,159789,985,0.9,0,17542907
2021-01-05,Race_eth_NHAsian,148797,385,0.8,0,17542907
2021-01-04,Race_eth_NHAsian,144309,341,0.8,0,17542907
2021-01-03,Race_eth_NHAsian,138538,331,0.8,0,17542907
2021-01-02,Race_eth_NHAsian,132545,330,0.8,0,17542907
2021-01-01,Race_eth_NHAsian,121038,307,0.7,0,17542907
2020-12-31,Race_eth_NHAsian,106743,282,0.6,0,17542907
2020-12-30,Race_eth_NHAsian,94718,250,0.5,0,17542907
2020-12-29,Race_eth_NHAsian,83632,206,0.5,0,17542907
2020-12-28,Race_eth_NHAsian,79951,187,0.5,0,17542907
2020-12-27,Race_eth_NHAsian,76519,185,0.4,0,17542907
2020-12-26,Race_eth_NHAsian,75045,185,0.4,0,17542907
2020-12-25,Race_eth_NHAsian,67933,163,0.4,0,17542907
2020-12-24,Race_eth_NHAsian,53424,146,0.3,0,17542907
2020-12-23,Race_eth_NHAsian,39112,117,0.2,0,17542907
2020-12-22,Race_eth_NHAsian,28827,106,0.2,0,17542907
2020-12-21,Race_eth_NHAsian,22777,67,0.1,0,17542907
2020-12-20,Race_eth_NHAsian,16218,45,0.1,0,17542907
2020-12-19,Race_eth_NHAsian,6787,13,0,0,17542907
2020-12-18,Race_eth_NHAsian,2059,1,0,0,17542907
2020-12-17,Race_eth_NHAsian,558,1,0,0,17542907
2020-12-16,Race_eth_NHAsian,54,0,0,0,17542907
2021-05-17,Race_eth_NHAIAN,908370,733418,38.8,31.3,2341202
2021-05-16,Race_eth_NHAIAN,904638,726293,38.6,31,2341202
2021-05-15,Race_eth_NHAIAN,898913,721582,38.4,30.8,2341202
2021-05-14,Race_eth_NHAIAN,893172,715880,38.2,30.6,2341202
2021-05-13,Race_eth_NHAIAN,890370,711159,38,30.4,2341202
2021-05-12,Race_eth_NHAIAN,887287,705852,37.9,30.1,2341202
2021-05-11,Race_eth_NHAIAN,885367,702905,37.8,30,2341202
2021-05-10,Race_eth_NHAIAN,883478,700066,37.7,29.9,2341202
2021-05-09,Race_eth_NHAIAN,878839,695102,37.5,29.7,2341202
2021-05-08,Race_eth_NHAIAN,875562,689743,37.4,29.5,2341202
2021-05-07,Race_eth_NHAIAN,872083,683407,37.2,29.2,2341202
2021-05-06,Race_eth_NHAIAN,868307,677119,37.1,28.9,2341202
2021-05-05,Race_eth_NHAIAN,864997,671876,36.9,28.7,2341202
2021-05-04,Race_eth_NHAIAN,862704,668276,36.8,28.5,2341202
2021-05-03,Race_eth_NHAIAN,861886,667052,36.8,28.5,2341202
2021-05-02,Race_eth_NHAIAN,855061,663002,36.5,28.3,2341202
2021-05-01,Race_eth_NHAIAN,849810,657220,36.3,28.1,2341202
2021-04-30,Race_eth_NHAIAN,842169,647168,36,27.6,2341202
2021-04-29,Race_eth_NHAIAN,838200,641154,35.8,27.4,2341202
2021-04-28,Race_eth_NHAIAN,833829,635222,35.6,27.1,2341202
2021-04-27,Race_eth_NHAIAN,830964,631098,35.5,27,2341202
2021-04-26,Race_eth_NHAIAN,829555,629665,35.4,26.9,2341202
2021-04-25,Race_eth_NHAIAN,827249,626900,35.3,26.8,2341202
2021-04-24,Race_eth_NHAIAN,822677,620386,35.1,26.5,2341202
2021-04-23,Race_eth_NHAIAN,817448,614421,34.9,26.2,2341202
2021-04-22,Race_eth_NHAIAN,810952,607549,34.6,26,2341202
2021-04-21,Race_eth_NHAIAN,806267,601290,34.4,25.7,2341202
2021-04-20,Race_eth_NHAIAN,802611,596774,34.3,25.5,2341202
2021-04-19,Race_eth_NHAIAN,800787,594958,34.2,25.4,2341202
2021-04-18,Race_eth_NHAIAN,794600,590969,33.9,25.2,2341202
2021-04-17,Race_eth_NHAIAN,788545,584047,33.7,24.9,2341202
2021-04-16,Race_eth_NHAIAN,782192,576784,33.4,24.6,2341202
2021-04-15,Race_eth_NHAIAN,776833,569788,33.2,24.3,2341202
2021-04-14,Race_eth_NHAIAN,769354,562531,32.9,24,2341202
2021-04-13,Race_eth_NHAIAN,764174,556571,32.6,23.8,2341202
2021-04-12,Race_eth_NHAIAN,759165,553006,32.4,23.6,2341202
2021-04-11,Race_eth_NHAIAN,754767,548261,32.2,23.4,2341202
2021-04-10,Race_eth_NHAIAN,748646,540100,32,23.1,2341202
2021-04-09,Race_eth_NHAIAN,741470,530802,31.7,22.7,2341202
2021-04-08,Race_eth_NHAIAN,734500,522846,31.4,22.3,2341202
2021-04-07,Race_eth_NHAIAN,727942,515991,31.1,22,2341202
2021-04-06,Race_eth_NHAIAN,722828,509935,30.9,21.8,2341202
2021-04-05,Race_eth_NHAIAN,714156,501987,30.5,21.4,2341202
2021-04-04,Race_eth_NHAIAN,713610,500848,30.5,21.4,2341202
2021-04-03,Race_eth_NHAIAN,709610,494044,30.3,21.1,2341202
2021-04-02,Race_eth_NHAIAN,701041,484719,29.9,20.7,2341202
2021-04-01,Race_eth_NHAIAN,693088,475802,29.6,20.3,2341202
2021-03-31,Race_eth_NHAIAN,685402,468473,29.3,20,2341202
2021-03-30,Race_eth_NHAIAN,680432,463068,29.1,19.8,2341202
2021-03-29,Race_eth_NHAIAN,678379,461421,29,19.7,2341202
2021-03-28,Race_eth_NHAIAN,674063,457084,28.8,19.5,2341202
2021-03-27,Race_eth_NHAIAN,662573,443612,28.3,18.9,2341202
2021-03-26,Race_eth_NHAIAN,654264,433788,27.9,18.5,2341202
2021-03-25,Race_eth_NHAIAN,643498,423449,27.5,18.1,2341202
2021-03-24,Race_eth_NHAIAN,636483,416416,27.2,17.8,2341202
2021-03-23,Race_eth_NHAIAN,630369,410223,26.9,17.5,2341202
2021-03-22,Race_eth_NHAIAN,628528,408659,26.8,17.5,2341202
2021-03-21,Race_eth_NHAIAN,623488,401737,26.6,17.2,2341202
2021-03-20,Race_eth_NHAIAN,614598,392302,26.3,16.8,2341202
2021-03-19,Race_eth_NHAIAN,605798,385477,25.9,16.5,2341202
2021-03-18,Race_eth_NHAIAN,598327,379093,25.6,16.2,2341202
2021-03-17,Race_eth_NHAIAN,590061,371401,25.2,15.9,2341202
2021-03-16,Race_eth_NHAIAN,584709,366944,25,15.7,2341202
2021-03-15,Race_eth_NHAIAN,580126,360269,24.8,15.4,2341202
2021-03-14,Race_eth_NHAIAN,574183,353073,24.5,15.1,2341202
2021-03-13,Race_eth_NHAIAN,564299,341828,24.1,14.6,2341202
2021-03-12,Race_eth_NHAIAN,554093,330210,23.7,14.1,2341202
2021-03-11,Race_eth_NHAIAN,545300,320373,23.3,13.7,2341202
2021-03-10,Race_eth_NHAIAN,537560,313702,23,13.4,2341202
2021-03-09,Race_eth_NHAIAN,529320,309277,22.6,13.2,2341202
2021-03-08,Race_eth_NHAIAN,526633,307874,22.5,13.2,2341202
2021-03-07,Race_eth_NHAIAN,520413,300521,22.2,12.8,2341202
2021-03-06,Race_eth_NHAIAN,510215,291569,21.8,12.5,2341202
2021-03-05,Race_eth_NHAIAN,494355,279821,21.1,12,2341202
2021-03-04,Race_eth_NHAIAN,484975,271548,20.7,11.6,2341202
2021-03-03,Race_eth_NHAIAN,477475,264819,20.4,11.3,2341202
2021-03-02,Race_eth_NHAIAN,471842,259300,20.2,11.1,2341202
2021-03-01,Race_eth_NHAIAN,468412,252208,20,10.8,2341202
2021-02-28,Race_eth_NHAIAN,457300,245094,19.5,10.5,2341202
2021-02-27,Race_eth_NHAIAN,445634,232740,19,9.9,2341202
2021-02-26,Race_eth_NHAIAN,434825,222745,18.6,9.5,2341202
2021-02-25,Race_eth_NHAIAN,425220,214496,18.2,9.2,2341202
2021-02-24,Race_eth_NHAIAN,414794,204063,17.7,8.7,2341202
2021-02-23,Race_eth_NHAIAN,407684,198154,17.4,8.5,2341202
2021-02-22,Race_eth_NHAIAN,399576,192667,17.1,8.2,2341202
2021-02-21,Race_eth_NHAIAN,390270,184558,16.7,7.9,2341202
2021-02-20,Race_eth_NHAIAN,381674,175003,16.3,7.5,2341202
2021-02-19,Race_eth_NHAIAN,373303,168615,15.9,7.2,2341202
2021-02-18,Race_eth_NHAIAN,367595,162780,15.7,7,2341202
2021-02-17,Race_eth_NHAIAN,361452,157365,15.4,6.7,2341202
2021-02-16,Race_eth_NHAIAN,358241,155117,15.3,6.6,2341202
2021-02-15,Race_eth_NHAIAN,355057,154076,15.2,6.6,2341202
2021-02-14,Race_eth_NHAIAN,350622,151042,15,6.5,2341202
2021-02-13,Race_eth_NHAIAN,335453,141700,14.3,6.1,2341202
2021-02-12,Race_eth_NHAIAN,323332,132025,13.8,5.6,2341202
2021-02-11,Race_eth_NHAIAN,311082,123820,13.3,5.3,2341202
2021-02-10,Race_eth_NHAIAN,298989,113947,12.8,4.9,2341202
2021-02-09,Race_eth_NHAIAN,292877,108727,12.5,4.6,2341202
2021-02-08,Race_eth_NHAIAN,285366,107250,12.2,4.6,2341202
2021-02-07,Race_eth_NHAIAN,277453,102380,11.9,4.4,2341202
2021-02-06,Race_eth_NHAIAN,269109,94984,11.5,4.1,2341202
2021-02-05,Race_eth_NHAIAN,249920,78077,10.7,3.3,2341202
